text,model_votes,average_prob,sampling_strategy_tag
チベット（四川省の西半分、青海省を含む）と、 ウイグル（新疆ウイグル）は、 漢民族と違い別の国だ。人民解放軍は、撤退せよ。 インド軍が、ベット（四川省の西半分、青海省）と、 ウイグル（新疆ウイグル）は、 漢民族と違い別の国だ。人民解放軍は、撤退せよ。 インド軍が、マクマホンラインの回収の為に、国境に派遣軍を配置するぞ。 チベットを独立させなさい。,2/3,0.8,conflict_or_uncertain
くま！くま！くま〜！！！ ＾ｗ＾,1/4,0.8,conflict_or_uncertain
やっぱり世界を変えるのは選挙ではなくトップをやることだ。,1/4,0.8,conflict_or_uncertain
なんかアメリカ人やヨーロッパ人の規格外のデブ部の意味が具体的にわかってきたかな食い過ぎだけでなく食生活。 揚げ物・肉・炭水化物の摂取のしすぎである。 野菜食え野菜。 美味いぞ。料理次第だけど。 でも、俺様は結構生野菜は好きかなサラダ。,1/4,0.8,conflict_or_uncertain
人類の発展にとって偉大な人物は、既存の道徳や法律を超えて行動する権利がある 山上さんはリアルなラスコーリニコフだったのだ！,1/4,0.8,conflict_or_uncertain
まぁ、吹奏楽関係者目当てで海外オケが来日公演でコダーイの孔雀変奏曲やったこともあるしな。,1/4,0.8,conflict_or_uncertain
炎症起こすとリンパに影響するからかな,1/4,0.8,conflict_or_uncertain
違う事故だけでも違う見え方になるらしい ここから皮が剥けるのかもしれない https://i.imgur.com/zVDRxMh.png,1/4,0.8,conflict_or_uncertain
ウチの地元の映画館明日から１日３回から１日１回に ３週目は無いかなコリャ なお国宝は１日４回、鬼滅の刃は１日６回,3/2,0.8,conflict_or_uncertain
こんな連中に宥め尽かされても・・・。 慰められても・・・。 困るかと性癖。,2/3,0.8,conflict_or_uncertain
>>249 そんなみこちの最新の歌ってみたは「天天天国地獄国」です,1/4,0.8,conflict_or_uncertain
御神たいさい参拝ありがとうございます。 本年も何卒よろしくお願い致しま。。,1/4,0.8,conflict_or_uncertain
>>274 まあ西軍が勝った場合も秀頼が腹を切らずに済む保証はないけどね,2/3,0.8,conflict_or_uncertain
「小梅伊東はどうか？と聞かれるが基本的に嫌いではない」 「ソーカガッカリの精糖とかCIAのスパイとは思ってません」,1/4,0.8,conflict_or_uncertain
都合悪いスレを早く落としたいんだろ,3/2,0.8,conflict_or_uncertain
coinは今日もボコボコなのでした🤭,1/4,0.8,conflict_or_uncertain
10年以上前に栄町のソープで東金出身の嬢に入った事があるけど19歳で(後に個人ブログが見つかって内容で実年齢だと判明)巨乳で締まりも良くて最高だったゼア,1/4,0.8,conflict_or_uncertain
そもそもキリストは祈りに場所も誓約も必要ないって言ってたし権力構造もあってはならないとも言ってた キリスト教はキリストの意思に反した組織になってるから全て異端,3/2,0.8,conflict_or_uncertain
>>861 韓国は政権交代で韓鶴子逮捕という大正義を成し遂げられた やはり壺の息の根を止めるには政権交代しかないんだよなぁ…,1/4,0.8,conflict_or_uncertain
内海 聡 @touyoui よく参政党はどうか？と聞かれるが基本的に嫌いではない。古い付き合いの人も多く主張の親和性もある。一緒にやらないのは保守思想が強いから。れいわや共産は論外、半島中国シンパの二枚舌、だからうちは浮いてしまってるのだろう。しかし私は天皇崇拝や国体思考、共産主義でもない政党を作りたい。 午後0:55 · 2023年3月31日·14.6万 件の表示 x.com/touyoui/status/1641650481427795968,3/2,0.8,conflict_or_uncertain
【号外】安倍晋三、統一教会とズブズブだった [115996789] https://greta.5ch.ne.../poverty/1726601784/ 【朝日新聞】安倍晋三氏と旧統一教会会長、自▼民党本部で選挙支援確認か、写真入手…政府「コメント控える」 ★4 [おっさん友の会★] https://asahi.5ch.ne...newsplus/1726615199/ 岸田首相 旧統一教会との関係「説明してきたとおり」…安倍晋三氏の報道を受け [少考さん★] https://asahi.5ch.ne...newsplus/1726578064/ 【悲報】安倍晋三、自▼民党本部で統一教会会長と面談していたことをバラされてしまう [455679766] https://hayabusa9.5c...cgi/news/1726537513/ 【悲報】統一教会、北朝鮮で自動車を製造し、ホテルを経営し、そしてミサイルを製造していた。ありがとう安倍晋三🤗 [616817505] https://greta.5ch.ne.../poverty/1682771518/ 【悲報】自▼民党のネパール山際、韓鶴子と笑顔で写真撮影するも記憶にございません https://nova.5ch.net...egalileo/1666163157/ 細田衆院議長に「認知症症状」報道の衝撃…スポニチ人気コラムが指摘、身の上に異変が？ [クロ★] https://fate.5ch.net...newsplus/1677846492/ 【統一教会】自民・逢沢議員「韓鶴子総裁より本当に高額な心のこもったご奉仕を頂きました」 →「3～4年前なので記憶していない」 [Stargazer★] https://asahi.5ch.ne...newsplus/1659016043/ 【スシロー】田崎史郎、認知症の疑い あれだけ自▼民党の内情に詳しいのに安倍晋三と統一教会の関係を「聞いたこともない」 [206389542] https://greta.5ch.ne.../poverty/1657551664/ ジャパンサミット ://i.imgur.com/AU1MlLA.jpg どう言い訳するんや？笑 【動画】朝鮮壺カルトの説教 ://video.twimg.com/ext_tw_video/1756441694810304512/pu/vid/avc1/960x720/yh6_wPoeZYgZoHJs.mp4,1/4,0.4,conflict_or_uncertain
特定の候補に入れてほしいというのは？,1/4,0.8,conflict_or_uncertain
そして酒の肴（さかな） 彼等酒乱のゼウス一派において、魚座の時代のシンボルとしての”さかな”。キリスト。 彼等ゼウス派一同においては、キリストなど所詮人間にすぎず、その酒の肴にすぎないんですがね。 なんで誰もそのことを責めないんでしょ？ ゼウスがこわい？ アホか。,2/3,0.8,conflict_or_uncertain
庄内の乱は普通にやる気なかったからな。島津はとかく大名権力が弱くて家臣に命令しきれない体質なんで基本家臣のやる気まかせ。 んで上層部の内輪もめだし恩賞も期待できないしでやる気出る要因もなく、イキってる若手だけ突っ込んで返り討ちに会い続けただけの戦い,2/3,0.8,conflict_or_uncertain
上映館数100くらいだと二億はそれなりのヒットと言える数字,1/4,0.8,conflict_or_uncertain
ユリウス曆 2025年 11月(January) 1日(月曜日) コロナで半ば強制された手の消毒もやはりダメでしたね。 ＥＵ、エタノールの「發癌性物質」指定檢討 手指消毒に影響＝ＦＴ https://x.com/ych369.../1980575749917798693,2/3,0.8,conflict_or_uncertain
>>734 事程左様に子オジcoinは他人をネガキャンするのです。 他人が幸せであっては許せないようなｗ ppも同じで私が金持ちだと妄想してしつこくつき纏い ますよね。,4/1,0.8,conflict_or_uncertain
お前ら 人類皆兄弟 この考えに異論はねえべ？ なら、俺達について来い 俺達、神の軍隊に 待ってろ 今、俺達が、LGBTという悪魔軍からお前らを解放してやる,1/4,0.8,conflict_or_uncertain
>>57 発泡スチロール溶かしたガソリンかけて焼き殺す,1/4,0.8,conflict_or_uncertain
>>128 死んだら終わりとか書いてる名前無しは私が書いてるのではありません,1/4,0.8,conflict_or_uncertain
ブリテンノバカ。 @エセックス ※ https://ja.wikipedia.org/wiki/ エセックス @エセックス卿 ※1 ヘンリー・バウチャー (初代エセックス伯) https://ja.wikipedia.org/wiki/ ヘンリー・バウチャー_(初代エセックス伯) ※2 ロバート・デヴァルー (第2代エセックス伯) https://ja.wikipedia.org/wiki/ ロバート・デヴァルー_(第2代エセックス伯) ※3 ロバート・デヴァルー (第2代エセックス伯) https://www.weblio.jp/content/ ロバートデヴァルー+%28第2代エセックス伯%29 シェイクスピアでござますw ※4 https://www.shakespe...om/introduction.html ※5 リトル・ダンモア卿 ロバート・フィッツリチャード https://listman2015....bertFitzRichard.html ※6 https://www.toho-ent.../event_reports/56212 へへへっw しょーもねーおまんこ馬鹿属w サタンだろこいつら。サタンとイエスorヤハおじさんやそれに眉わる他種属の男たち・・・。 じっくり楽しませてもらいましょうか性癖。愛と欲望の巣窟ブリテンの馬鹿島。 女は何天使（堕天使）なのだろうか・・・、見せてもらおう・・・お前らの生き様。w,2/3,0.8,conflict_or_uncertain
キリスト教会行っても無理。 治んねえからこいつら。 免罪符は通じない。。 救うな・・・Jesus。 俺様ならびに後の世からの命令。,4/1,0.8,conflict_or_uncertain
>>867 モトバスが杉浦の岩間になってしまう,1/4,0.8,conflict_or_uncertain
地獄で信者をコントロールする前時代的宗教にとって 万人救済論が邪魔になることは必至ですね。,1/4,0.8,conflict_or_uncertain
けむほせろおそたおねすろやゆいうさたけせかこるとゆわせとえさりせやんもなんつをとそかすにまるえろよあよ,4/1,0.8,conflict_or_uncertain
親の育て方がありそう ちょっと リスナーのせいで人気出たいんじゃなかった 病院に行って,2/3,0.8,conflict_or_uncertain
河添えさんも言ってるわ 河添誠 KAWAZOE Makoto X · kawazoemakoto 6 日前 めでたい。ついに、高市早苗が「カラスの天丼」を食べた！,2/3,0.8,conflict_or_uncertain
ないから言うておる。創造主は三千世界をふるいにかけると。,1/4,0.8,conflict_or_uncertain
カトリック東京韓人教会は日本人の席を用意して日本人を差別していた時期があった。 国籍で席を分ける差別的な教会を見たのは自分の人生でここだけである。 韓国人こそが差別主義者であり、日本人差別を続けている。,2/3,0.8,conflict_or_uncertain
