text,lang,tokenized_text,x,y,cluster_kmeans,cluster_hdbscan
"生搬硬套。
你要说背刺，那格里菲斯才是犹大。
他献祭鹰之团根本谈不上复活，把他和背负人类罪孽而死、最后又复活的耶稣相比，即使我一向恶心基督教，也要说一句公道话：格里菲斯就不配和耶稣相提并论。",zh,"生搬硬套 。 
 你 要说 背刺 ， 那 格里菲斯 才 是 犹大 。 
 他 献祭 鹰之团 根本 谈不上 复活 ， 把 他 和 背负 人类 罪孽 而 死 、 最后 又 复活 的 耶稣 相比 ， 即使 我 一向 恶心 基督教 ， 也 要说 一句 公道话 ： 格里菲斯 就 不配 和 耶稣 相提并论 。",16.932579,-2.8604112,0,0
假设一个命题：“如果耶稣不是牺牲饶恕？”神曾经以大能的洪水毁天灭地，诺亚之后的人罪照旧。埃及人面对重重惩戒仍然硬起心肠，旷野里的犹太人亲临神迹也还是转身背叛――没救啦。耶稣各种大能劈死一群祭司，甚至成为世界的王，这世界的民，仍然堕落。罪与死牢牢地抓住我们。神的国，仍然被拒绝。,zh,假设 一个 命题 ： “ 如果 耶稣 不是 牺牲 饶恕 ？ ” 神 曾经 以大能 的 洪水 毁天灭 地 ， 诺亚 之后 的 人罪 照旧 。 埃及 人 面对 重重 惩戒 仍然 硬起 心肠 ， 旷野 里 的 犹太人 亲临 神迹 也 还是 转身 背叛 ― ― 没救 啦 。 耶稣 各种 大能 劈 死 一群 祭司 ， 甚至 成为 世界 的 王 ， 这 世界 的 民 ， 仍然 堕落 。 罪 与 死 牢牢地 抓住 我们 。 神 的 国 ， 仍然 被 拒绝 。,15.858476,-1.1558411,0,0
也就针对满清的时候想起来河南是汉地之一了，河南这些年的发展有目共睹，农村人打工一年见不到两次面，被留在家里的老人孤独了、生病了、料理后事没人管怎么办？河南人又不是傻，入个教会生病了能互助，死了教会安排也不花钱，但凡天上有人想起河南一次也不至于这样😅,zh,也 就 针对 满清 的 时候 想 起来 河南 是 汉地 之一 了 ， 河南 这些 年 的 发展 有目共睹 ， 农村 人 打工 一年 见 不到 两次 面 ， 被 留在 家里 的 老人 孤独 了 、 生病 了 、 料理 后事 没人管 怎么办 ？ 河南人 又 不是 傻 ， 入个 教会 生病 了 能 互助 ， 死 了 教会 安排 也 不 花钱 ， 但凡 天上 有人 想起 河南 一次 也 不至于 这样 😅,15.242512,-1.1067318,0,0
要是基督徒通过祷告治好癌症，我立刻皈依基督永不叛教。,zh,要是 基督徒 通过 祷告 治 好 癌症 ， 我 立刻 皈依 基督 永不 叛教 。,17.644932,-2.7207336,0,0
你说这些蠢驴，贪那么多房和钱干什么呢?不找死吗? //@小新笑眯眯:圣经说人的罪恶之一就是贪婪。贪婪会使人失去理智和思考。,zh,你 说 这些 蠢驴 ， 贪 那么 多房 和 钱 干什么 呢 ? 不 找死 吗 ?   / / @ 小新 笑眯眯 : 圣经 说 人 的 罪恶 之一 就是 贪婪 。 贪婪 会 使 人 失去 理智 和 思考 。,17.470337,-2.3150332,0,0
主耶稣！！,zh,主耶稣 ！ ！,17.67703,-3.074415,0,0
圣地建了神社，宗教也建立了，但现在不让买传教士,zh,圣地 建了 神社 ， 宗教 也 建立 了 ， 但 现在 不让 买 传教士,18.353369,-2.0534244,0,0
有人认为，相比阿拉伯地区的伊斯兰教和欧美地区的基督教，中国受宗教危害不大；也有人认为，中国人目前最缺乏的是信仰。其实不然，当今中国最大的宗教信仰，一是中医教，二是反转教，其教徒的信仰可谓根深蒂固：除了选择性相信自己希望相信的观点，对其他任何逻辑、证据，基本可以不看、不听、不思考。,zh,有人 认为 ， 相比 阿拉伯地区 的 伊斯兰教 和 欧美地区 的 基督教 ， 中国 受 宗教 危害不大 ； 也 有人 认为 ， 中国 人 目前 最 缺乏 的 是 信仰 。 其实不然 ， 当今 中国 最大 的 宗教信仰 ， 一是 中医 教 ， 二是 反转 教 ， 其 教徒 的 信仰 可谓 根深蒂固 ： 除了 选择性 相信 自己 希望 相信 的 观点 ， 对 其他 任何 逻辑 、 证据 ， 基本 可以 不看 、 不 听 、 不 思考 。,15.901134,-2.078056,0,0
我记得修女露出头发是禁忌吧,zh,我 记得 修女 露出 头发 是 禁忌 吧,18.77998,-1.0117068,0,0
"由于他的设置，只能这样回复他：留证。小心你至少涉嫌攻击基督教了，快声明这“基本”不包括基督教。@耶墨蕉风 ，还有微博上其他的基督徒呢？//@战斗在南美VV：信基督就能治疗不孕不育,你没发现你儿子长得像你们片区的神父吗 宣传宗教能够治疗基本的都是邪教,比如宗教就治不好你的神经病",zh,"由于 他 的 设置 ， 只能 这样 回复 他 ： 留证 。 小心 你 至少 涉嫌 攻击 基督教 了 ， 快 声明 这 “ 基本 ” 不 包括 基督教 。 @ 耶墨蕉风   ， 还有 微博上 其他 的 基督徒 呢 ？ / / @ 战斗 在 南美 vv ： 信 基督 就 能 治疗 不孕 不育 , 你 没 发现 你 儿子 长得 像 你们 片区 的 神父 吗   宣传 宗教 能够 治疗 基本 的 都 是 邪教 , 比如 宗教 就 治不好 你 的 神经病",15.818214,-0.9887145,0,0
因为在中国明清主要传播的是天主教，后来其他非天主教的教派传进来后，笼统称呼为基督教，里面又以各种新教教派为主流（东正教主要是老毛子在东北传，本来传的时间就晚，苏俄革命后又基本失去官方支持，只能自发传教，传播速度和受众远不及新教），所以最后中国语境下的基督教就专指新教了。,zh,因为 在 中国 明清 主要 传播 的 是 天主教 ， 后来 其他 非 天主教 的 教派 传 进来 后 ， 笼统 称呼 为 基督教 ， 里面 又 以 各种 新教 教派 为 主流 （ 东正教 主要 是 老 毛子 在 东北 传 ， 本来 传 的 时间 就 晚 ， 苏俄 革命 后 又 基本 失去 官方 支持 ， 只能 自发 传教 ， 传播速度 和 受众 远 不及 新教 ） ， 所以 最后 中国 语境 下 的 基督教 就 专指 新教 了 。,17.054981,-0.7029441,0,0
他们的上帝不是你说的上帝。,zh,他们 的 上帝 不是 你 说 的 上帝 。,18.1381,-2.7055278,0,0
后叮咚鸡时代基层控制减弱带来的一些问题，不过在内地问题不大，地下教会老登居多。但是在西北控制不能放弃一丝一毫，否则埃苏丹整的渗透就得爆点大的了,zh,后 叮咚 鸡 时代 基层 控制 减弱 带来 的 一些 问题 ， 不过 在 内地 问题 不 大 ， 地下 教会 老登 居多 。 但是 在 西北 控制 不能 放弃 一丝一毫 ， 否则 埃 苏丹 整 的 渗透 就 得 爆点 大 的 了,17.894743,-1.9781121,0,0
旧约刁民不需要恶魔诱惑他们自己就会作恶堕落…,zh,旧约 刁民 不 需要 恶魔 诱惑 他们 自己 就 会 作恶 堕落 …,17.746325,-2.4278257,0,0
"型月明显切割了宗教问题
不管是佛教还是伊斯兰教或者基督教",zh,"型 月 明显 切割 了 宗教 问题 
 不管 是 佛教 还是 伊斯兰教 或者 基督教",17.813156,-2.0289881,0,0
"我国基督教好像是特指东正教，以前上学的时候看课本和后面偶尔看政策文件的时候发现了。顺手看了一下发现没有东正，细细数了才发现天主新教都有，基督教只能是对应东正了。
虽然我和更倾向于基督教作为统称，或者某些时候特指天主。",zh,"我国 基督教 好像 是 特指 东正教 ， 以前 上学 的 时候 看 课本 和 后面 偶尔 看 政策 文件 的 时候 发现 了 。 顺手 看 了 一下 发现 没有 东正 ， 细细 数 了 才 发现 天主 新教 都 有 ， 基督教 只能 是 对应 东正 了 。 
 虽然 我 和 更 倾向 于 基督教 作为 统称 ， 或者 某些 时候 特指 天主 。",17.496765,-0.9841265,0,0
还是不基督教涉及范围大,zh,还是 不 基督教 涉及 范围 大,18.01747,-2.2741365,0,0
全是阴谋和骗局…然后就教会你如何去骗其他人…,zh,全是 阴谋 和 骗局 … 然后 就 教会 你 如何 去 骗 其他人 …,17.816032,-2.2512953,0,0
天使被救赎？圣经依据在哪里，请找出来。,zh,天使 被 救赎 ？ 圣经 依据 在 哪里 ， 请 找 出来 。,17.949694,-2.6784594,0,0
@麻辣隔壁的星星 你出了那垃圾吧，你觉得你自认“爸爸”的资格有多少？难不成你是基督教的father神父？,zh,@ 麻辣 隔壁 的 星星   你 出 了 那 垃圾 吧 ， 你 觉得 你 自认 “ 爸爸 ” 的 资格 有 多少 ？ 难不成 你 是 基督教 的 father 神父 ？,17.189665,-2.4237921,0,0
拜占庭的女人太香了， 一次次十字军出现歧路， 就为了她们而来的 拉丁人太可恶了,zh,拜占庭 的 女人 太香 了 ，   一次次 十字军 出现 歧路 ，   就 为了 她们 而来 的   拉丁人 太 可恶 了,14.788619,-0.30918857,0,0
回复@世法空相:怎么我反复说也不理解，讨论的是基督教内部自己拥有的理念，不是讨论它和外部的关系。不能自说自话一厢情愿，按自己觉得合适的方式去设想世界。要理解别人的逻辑，而不是用你的逻辑去代表别人的逻辑。,zh,回复 @ 世法 空相 : 怎么 我 反复 说 也 不 理解 ， 讨论 的 是 基督教 内部 自己 拥有 的 理念 ， 不是 讨论 它 和 外部 的 关系 。 不能 自说自话 一厢情愿 ， 按 自己 觉得 合适 的 方式 去 设想 世界 。 要 理解 别人 的 逻辑 ， 而 不是 用 你 的 逻辑 去 代表 别人 的 逻辑 。,15.648426,-1.2818911,0,0
跟韩国“基督教”做一桌,zh,跟 韩国 “ 基督教 ” 做 一桌,14.335391,-0.42529193,0,0
你看到的不是圣经，是不懂圣经的人写的乱七八糟的文章,zh,你 看到 的 不是 圣经 ， 是 不 懂 圣经 的 人 写 的 乱七八糟 的 文章,18.573576,-2.8021903,0,0
好好学习圣经,zh,好好学习 圣经,14.217744,-0.21323793,0,0
[话筒]//@司马南: 中国的无神论者也应该有一些经常性的主题活动。用以对抗极端教派的疯狂作秀， 用以宣传无神论者自己的主张。谁都看到了，中国社会聚集了太多的问题，许多人在寻求个人利益最大化，贪婪和无序所带来的紊乱必须一个解决之道。但是装神弄鬼只会乱上加乱治丝益焚。,zh,[ 话筒 ] / / @ 司马南 :   中国 的 无神论者 也 应该 有 一些 经常性 的 主题 活动 。 用以 对抗 极端 教派 的 疯狂 作秀 ，   用以 宣传 无神论者 自己 的 主张 。 谁 都 看到 了 ， 中国 社会 聚集 了 太 多 的 问题 ， 许多 人 在 寻求 个人利益 最大化 ， 贪婪 和 无序 所 带来 的 紊乱 必须 一个 解决之道 。 但是 装神弄鬼 只会 乱 上 加乱治丝益 焚 。,15.71394,-2.006962,0,0
读顾准文集，他对基督教，市场经济的理解错得离谱，居然猜测耶稣是一次起义失败的领袖。@水竹双城记 @牛虻_乐,zh,读 顾准 文集 ， 他 对 基督教 ， 市场经济 的 理解 错得 离谱 ， 居然 猜测 耶稣 是 一次 起义 失败 的 领袖 。 @ 水竹 双城记   @ 牛虻 _ 乐,14.985977,-1.0330619,0,0
判断是不是邪教得看她讲的是啥，一般说圣经不是真理，上帝不只一个，耶稣已经再来的都铁定是邪教 //@rserak:我昨晚也遇到一位白发的妇人一直在高声唱歌，唱罢突然就讲基督什么么的。真的基督徒传教不是这样的吧？,zh,判断 是不是 邪教 得 看 她 讲 的 是 啥 ， 一般 说 圣经 不是 真理 ， 上帝 不 只 一个 ， 耶稣 已经 再来 的 都 铁定 是 邪教   / / @ rserak : 我 昨晚 也 遇到 一位 白发 的 妇人 一直 在 高声 唱歌 ， 唱 罢 突然 就 讲 基督 什么 么 的 。 真的 基督徒 传教 不是 这样 的 吧 ？,15.85884,-0.81926155,0,0
仿佛又回到了中世纪，媒体替代了当时的教会。,zh,仿佛 又 回到 了 中世纪 ， 媒体 替代 了 当时 的 教会 。,14.297308,-0.18132515,0,0
特么的，上帝见了也是要哭的。阿败，你的气场大，给转转。@老败，//@全世界都震惊了: 地球都哭了,zh,特么 的 ， 上帝 见 了 也 是 要 哭 的 。 阿败 ， 你 的 气场 大 ， 给 转转 。 @ 老败 ， / / @ 全世界 都 震惊 了 :   地球 都 哭 了,14.738152,-0.85378796,0,0
耶稣他老人家还上了十字架呢，抬杠闲扯谁不会[污],zh,耶稣 他 老人家 还 上 了 十字架 呢 ， 抬杠 闲扯 谁 不会 [ 污 ],17.474321,-3.096646,0,0
正新教徒？崇拜鸡排的吗,zh,正 新教徒 ？ 崇拜 鸡排 的 吗,17.740938,-1.2495996,0,0
[泪][泪][泪] //@滑力加01:这个社会是应该多出几个基督山的人物，站出来揭开那些伪君子，还社会正义。  //@贾宝兰:会出现更多的基督山伯爵   //@许纪霖:除了处分当事人，更要检讨正常的举报为什么失灵？如果公义在体制内无法实现，会有更多的受害人采取报私仇的方式,zh,[ 泪 ] [ 泪 ] [ 泪 ]   / / @ 滑 力加 01 : 这个 社会 是 应该 多出 几个 基督山 的 人物 ， 站 出来 揭开 那些 伪君子 ， 还 社会 正义 。     / / @ 贾宝兰 : 会 出现 更 多 的 基督山 伯爵       / / @ 许纪霖 : 除了 处分 当事人 ， 更要 检讨 正常 的 举报 为什么 失灵 ？ 如果 公义 在 体制 内 无法 实现 ， 会 有 更 多 的 受害人 采取 报 私仇 的 方式,15.786596,-1.2539959,0,0
这是怎么教会的啊？,zh,这是 怎么 教会 的 啊 ？,18.425909,-2.3623493,0,0
美国基督徒都破大防了大殖子还搁这赢呢,zh,美国 基督徒 都 破大防 了 大殖子 还 搁 这 赢 呢,17.756287,-2.3580422,0,0
因为耶稣这种角色是周公和孔子,zh,因为 耶稣 这种 角色 是 周公 和 孔子,17.078508,-3.3372564,0,0
//@壹葉落秋:基督教里洪水来了就是造个方舟跑路，从来没有想过战天斗地，逆天改命，通过自己的双手创造幸福的未来，这种基因的民族怎么可能永远不败呢//@叶临筠:革命火种怎么没播撒到心里呢？净想着摘桃子。今天美国倒了，她就想跑，明天咱们倒了，她就会跑去别的地方。我们不需要这样的人,zh,/ / @ 壹葉 落秋 : 基督教 里 洪水 来 了 就是 造个 方舟 跑 路 ， 从来 没有 想过 战天斗地 ， 逆天 改命 ， 通过 自己 的 双手 创造 幸福 的 未来 ， 这种 基因 的 民族 怎么 可能 永远 不败 呢 / / @ 叶临筠 : 革命 火种 怎么 没 播撒 到 心里 呢 ？ 净 想着 摘 桃子 。 今天 美国 倒 了 ， 她 就 想 跑 ， 明天 咱们 倒 了 ， 她 就 会 跑 去 别的 地方 。 我们 不 需要 这样 的 人,15.837941,-1.6508583,0,0
圣战万岁,zh,圣战 万岁,18.300175,-2.979457,0,0
我真快晕了，他们到底要强奸多少名人成基督徒？,zh,我 真快 晕 了 ， 他们 到底 要 强奸 多少 名人 成 基督徒 ？,18.01852,-2.3075807,0,0
再展望人类的文明史吧。悦纳主的过程，是一个征战的过程。黑暗和野蛮争夺人类，撒旦从不放弃任何机会――包括利用信仰作为武器，利用人类的虚荣、高慢、自大，教会都能成为朽烂的殿堂。但人类仍一直沿着光前进。挣脱中世纪的黑暗，人类建立更好的制度，宪政。――没有基督教文明的影响，此事休谈。,zh,再 展望 人类 的 文明史 吧 。 悦纳主 的 过程 ， 是 一个 征战 的 过程 。 黑暗 和 野蛮 争夺 人类 ， 撒旦 从不 放弃 任何 机会 ― ― 包括 利用 信仰 作为 武器 ， 利用 人类 的 虚荣 、 高慢 、 自大 ， 教会 都 能 成为 朽烂 的 殿堂 。 但 人类 仍 一直 沿着 光 前进 。 挣脱 中世纪 的 黑暗 ， 人类 建立 更好 的 制度 ， 宪政 。 ― ― 没有 基督教 文明 的 影响 ， 此事 休谈 。,15.951914,-1.3262308,0,0
国内目前的基督教感觉主要是两种含义，在广义上就是指一切基督教教派，如果是狭义上可能意思更接近于三自,zh,国内 目前 的 基督教 感觉 主要 是 两种 含义 ， 在 广义 上 就是指 一切 基督教 教派 ， 如果 是 狭义 上 可能 意思 更 接近 于三自,14.955012,-1.0099108,0,0
如来，耶稣谁赢了,zh,如来 ， 耶稣 谁 赢 了,17.395857,-3.1651967,0,0
日白兄，又遭大姐暗算老嗦？ //@戴日白:啥子哟，和尚，我又没惹你！你晓得我是基督徒个嘛！  //@ERIC无泪和尚:  //@卷毛27327377: @戴日白,zh,日白兄 ， 又 遭 大姐 暗算 老嗦 ？   / / @ 戴日白 : 啥子 哟 ， 和尚 ， 我 又 没 惹 你 ！ 你 晓得 我 是 基督徒 个 嘛 ！     / / @ eric 无泪 和尚 :     / / @ 卷毛 27327377 :   @ 戴日白,16.654627,-2.271101,0,0
建议加入圣经,zh,建议 加入 圣经,18.71795,-2.8524928,0,0
他们的底层代码就是烂的，拿着旧约圣经，自称神选子民，最终目的是奴役全世界成为他们神选子民的奴仆，而且看样子千年来都没有变过，信仰非常坚定，也看不到宗教改革的可能性,zh,他们 的 底层 代码 就是 烂 的 ， 拿 着 旧约 圣经 ， 自称 神选 子民 ， 最终 目的 是 奴役 全世界 成为 他们 神选 子民 的 奴仆 ， 而且 看样子 千年 来 都 没有 变 过 ， 信仰 非常 坚定 ， 也 看不到 宗教改革 的 可能性,17.437363,-2.4655364,0,0
