annotation_id,annotator,average_prob,christianity_related,created_at,hate_speech,id,lead_time,model_votes,sampling_strategy_tag,text,updated_at,split
1841,1,0.5342879692713419,0,2026-02-11T14:12:40.110824Z,0,19302,2.013,0/6,uncertain_or_low_confidence,大角の寺・神社・教会(三潴郡大木町) - 寺・神社・教会の検索なら30min. 大角の寺・神社・教会 トップ　 全国の寺・神社・教会　 福岡県　 福岡県の寺・神社・教会　 三潴郡大木町　 三潴郡大木町の寺・神社・教会　 大角　 大角のレジャー　 大角の寺・神社・教会 大角の寺・神社・教会(三潴郡大木町)を0件掲載。大角の寺・神社・教会のクチコミ、写真、地図などお出かけに役立つ情報が満載です。,2026-02-11T14:12:40.110842Z,train
4815,1,0.3989409506320953,0,2026-02-19T13:13:32.570943Z,0,19303,8.79,4/2,uncertain_or_low_confidence,国民民主・玉木代表 自民と連立接近の維新を 二枚舌と批判 「まさかないがしろにして…」 痛烈皮肉も https://www.sponichi...00042000185000c.html Ｑ なぜ維新は副都心構想について、野党とは相みつを取らなかったのですか？ Ａ 自民と維新とＮ国は、チーム統一教会で、つながっているからです 萩生田幹事長代理もそういう布陣ですから。 「政治とカネ」の規制も許しません！ 自民党 韓国・統一教会とズブズブの安倍派が石破おろしを 無理矢理強行。裏ガネ・統一教会の代表格の萩生田が 幹事長代行＝実質幹事長に就任 維新 元々韓国からの帰化人とカミングアウト済みの橋下が 立ち上げ、マルハンが大スポンサーの政党。橋本引退後 統一教会の支配下の様相はますます強まる政党。兵庫県 公益通報問題では維新は統一教会弁護士の徳永に専門家 が呆れ果てる「斎藤知事ら無罪」報告を出させる アメリカの監督下、日本の金で韓国を支配する、日本は 衰亡させながら支配する、その方針の貫徹のため、遂に 統一教会安倍派、統一教会維新の、統一教会政権が爆誕 運営される運びとなった。 カジノ維新は「自民と基本政策は一致」と言っているが 自民は政治献金どんどん受け入れの政党で 維新は企業団体の政治献金は禁止派 維新は超絶嘘つきカジノ政党 公明・斉藤氏、維新をけん制か 「数合わせでない協議を望む」 https://mainichi.jp/.../k00/00m/010/347000c なお今回自民が参院で会派を組んだＮ国は 統一教会からの支援を明言している政党 「ＮＨＫをぶっ壊す」がスローガンの政党 党首の立花は有罪確定で執行猶予中の身で 数々の事案で刑事告訴されている男だ,2026-02-19T13:13:32.570963Z,train
1114,1,0.4317122797171275,0,2026-02-03T03:16:30.967686Z,0,19307,2.533,2/4,uncertain_or_low_confidence,クレイグ・ロバートソン、カナダ人の元カトリック教徒・前編：悪化の一途だった人生 | アッラーを知る 2014/09/28 767 Related Articles with クレイグ・ロバートソン、カナダ人の元カトリック教徒・前編：悪化の一途だった人生 23/12/2013 394 28/09/2014 206,2026-02-03T03:16:30.967703Z,train
5247,1,0.4677162071069081,1,2026-02-24T14:01:36.039895Z,0,19308,2.79,1/5,uncertain_or_low_confidence,おはようございます。 聖書日課の箇所です。 https://seseragi-sc....f%e6%9b%9c%e6%97%a5/ 修道の一日、 父なる神と子なるキリストと聖霊の祝福が、 皆様に豊かにございますように。,2026-02-24T14:01:36.039937Z,train
5169,1,0.4587500691413879,1,2026-02-24T13:29:17.050030Z,0,19309,29.672,1/5,uncertain_or_low_confidence,＜ルカ4章＞神の霊の働きを抜きには、聖書はわからない – 生きる喜びを見つけよう 投稿日：2019年5月4日	更新日： 2019年7月16日 ルカによる福音書4章を読んでの黙想 →ルカ5章へ ルカによる福音書10章を読んでの黙想 七十二人を派遣する 1その後、主はほかに七十二人を任命し、御自分が行くつもりのすべての町や村に二人ずつ先に遣わされた。 2そして、彼らに言われた。「収穫は多いが、 … 祈りについて学ぶ２「詩編の祈りについて」 1ビュー,2026-02-24T13:29:17.050042Z,train
2861,1,0.4359845717748006,0,2026-02-15T01:35:29.976292Z,0,19310,3.671,1/5,uncertain_or_low_confidence,４月２８日は、「屈辱の日」　沖縄怒り ： サンフランシスコ講和条約と日米安全保障条約が発効した日。日本全体の「屈辱の日」でもある : いるかちゃんの子どもを守れ。反自公政権 < 原発「１０．１円以上」 火力より低水準 ： 廃炉費用は国民負担。放射性廃棄物は将来世代に押し付け。補助金貰いまくり。試算になってません 経済音痴の計画経済「欧米は減らし、日本は増やす、ベースロード電源」 ： そうだ！原発ゼロにすれば欧米並みになる！ >,2026-02-15T01:35:29.976308Z,train
2596,1,0.6075234115123749,0,2026-02-14T05:51:12.074337Z,0,19313,2.048,2/4,uncertain_or_low_confidence,"年間第１3主日C年　（ルカ9,51-62） – 日々、御言葉と共に フォーマット 画像投稿日: 2019年6月28日 作成者 kotobaカテゴリー 年間（主日） 前 前の投稿: 6月（金）　イエスのみ心の祭日C年　（ルカ15,3-7） 次ページへ 次の投稿: 3月30日-7月6日（27週）",2026-02-14T05:51:12.074374Z,train
1366,1,0.5681689977645874,0,2026-02-08T07:31:38.353261Z,0,19315,2.074,0/6,uncertain_or_low_confidence,雲金の寺・神社・教会(伊豆市) - 寺・神社・教会の検索なら30min. 雲金の寺・神社・教会 トップ　 全国の寺・神社・教会　 静岡県　 静岡県の寺・神社・教会　 伊豆市　 伊豆市の寺・神社・教会　 雲金　 雲金のレジャー　 雲金の寺・神社・教会 雲金の寺・神社・教会(伊豆市)を1件掲載。雲金の寺・神社・教会のクチコミ、写真、地図などお出かけに役立つ情報が満載です。,2026-02-08T07:31:38.353282Z,train
1403,1,0.6098253428936005,0,2026-02-08T07:40:11.230675Z,0,19316,9.076,1/5,uncertain_or_low_confidence,イゼベルの霊がもたらす男女の秩序転覆――男性化した女性たちと、非男性化された男性たち｜ペンテコステ運動のグノーシス主義的起源｜私ではなくキリストⅡ（東洋からの風の便りI） Home > ブログ > > [PR] Home > ブログ > ペンテコステ運動のグノーシス主義的起源 > イゼベルの霊がもたらす男女の秩序転覆――男性化した女性たちと、非男性化された男性たち,2026-02-08T07:40:11.230688Z,train
1528,1,0.4166378478209178,0,2026-02-10T14:35:59.627523Z,0,19317,13.969,3/3,uncertain_or_low_confidence,ルパート ブライアン・小野坂 (著) 舎利信仰　コラム⑤ 日本仏教の礎 / 新アジア仏教史 通号 11 2010-08-30 298-301(R) 詳細 IB:00107988,2026-02-10T14:35:59.627543Z,train
1515,1,0.6162370045979818,0,2026-02-10T14:31:36.435702Z,0,19318,52.303,2/4,uncertain_or_low_confidence,沼 義昭 (著) 観音信仰と母性崇拝 性と身分 / 大系：仏教と日本人 通号 8 1989-09-20 169-206 詳細 IB:00053616,2026-02-10T14:31:36.435723Z,train
3963,1,0.4193934301535288,0,2026-02-18T04:17:28.425706Z,0,19319,1.317,1/5,uncertain_or_low_confidence,2018年5月6日聖書教育の学び（2014年10月26日説教、1コリント11：17-26、パンを分かち合う) 投稿日時 2018-04-29 21:25:08 | カテゴリ： みんなの証 http://shinozaki-baptist.jp/modules/wakachiai/index.php?page=article&storyid=353,2026-02-18T04:17:28.425729Z,train
5064,1,0.4625255763530731,0,2026-02-24T09:50:10.136625Z,0,19321,1.85,2/4,uncertain_or_low_confidence,「随想　吉祥寺の森から」の著者杉本徳久および共犯者が刑事告訴された事実③｜カルト監視機構と被害者運動の反聖書性｜私ではなくキリストⅢ（東洋からの風の便りII） Home > ブログ > カルト監視機構と被害者運動の反聖書性 > 「随想　吉祥寺の森から」の著者杉本徳久および共犯者が刑事告訴された事実③,2026-02-24T09:50:10.136652Z,train
945,1,0.5878410140673319,1,2026-02-03T00:51:54.259544Z,0,19322,3.961,0/6,uncertain_or_low_confidence,聖書研究 | オーラブログ・ジャパン（スピリチュアル・アーツ・インスティトゥート日本オフィシャルブログ）,2026-02-03T00:51:54.259559Z,train
1919,1,0.6201729675134023,0,2026-02-12T05:29:13.379649Z,0,19324,2.029,1/5,uncertain_or_low_confidence,流行ファッション先取り通販！最新トレンド特集 ＞ レディース人気商品 ＞ snidel/スナイデル ＞ レディース人気商品通販〜snidel/スナイデルのハイネックファーライクニットプルオーバー/WHT ◆商 品 名：ハイネックファーライクニットプルオーバー/WHT ◆ひらがな読み：はいねっくふぁーらいくにっとぷるおーばー/WHT ◆カタカナ読み：ハイネックファーライクニットプルオーバー/WHT ◆ローマ字読み：hainekkufua-raikunittopuruo-ba-/WHT,2026-02-12T05:29:13.379668Z,train
1073,1,0.4666921397050221,1,2026-02-03T03:07:24.749042Z,0,19325,6.989,1/5,uncertain_or_low_confidence,"旧約聖書に挑戦④洪水の物語とノアの箱舟 | 旅スペイン.コム＜旅とアートとグルメ　ビバ・エスパーニャ＞ カテゴリー: 旧約聖書に挑戦④洪水の物語とノアの箱舟 投稿者 大森由美投稿日: 2019年9月23日 2019年10月6日 カテゴリー 旧約聖書, 旧約聖書に挑戦④洪水の物語とノアの箱舟タグ 旧約聖書、創世記、洪水、ノアの箱舟",2026-02-03T03:07:24.749082Z,train
3644,1,0.4672363400459289,0,2026-02-17T13:10:37.549263Z,0,19329,2.966,2/4,uncertain_or_low_confidence,１３億人・・・シェルティ ｜ WAN友ブログ（ご来店感謝ブログ）〜札幌市豊平区の犬トリミング・無添加おやつ店WANPAKU（わんぱく） １３億人・・・シェルティ ・・・ローマ法王が　来日するって。 ・・・質素で、やさしそうな　おじいちゃんだけど。 ・・・なんと、１３億人の信者の　長〜。 １３億人っていったら、中国人全員　の人数ってとこかな。 2019年11月23日 wind コメントはありません。 シェルティー 鮭とば・・・柴 大型ごみ・・・ポメラニアン,2026-02-17T13:10:37.549290Z,train
1072,1,0.6050062477588654,0,2026-02-03T03:07:17.527784Z,0,19331,2.56,1/5,uncertain_or_low_confidence,碇シンジ、綾波レイ、惣流・アスカ・ラングレー、葛城ミサト和其他几乎所有有全名出现的角色————《新世纪福音战士》 取自“https://zh.moegirl.org.cn/index.php?title=片假名名字&oldid=4183596” 本页面最后编辑于2020年7月11日 (星期六) 19:50。,2026-02-03T03:07:17.527804Z,train
2692,1,0.5930509666601816,0,2026-02-14T10:20:26.469368Z,0,19334,1.916,0/6,uncertain_or_low_confidence,"9,700円、 8,730円 3LDK 99.51m 2 ココがオススメ！　駅近！ 8,550円、 5,660円 3LDK 73.36m 2 南 ココがオススメ！　１２階の角部屋、日当たり良好、展望良好、ペット飼育相談可。 3LDK / 99.51m 2 物件名 中古マンション シャンボール千舟 物件名 中古マンション　グランフィル平井 3LDK / 73.36m 2 物件名 グランディア星ノ岡 住所 愛媛県松山市星岡1丁目 最寄駅 伊予鉄道横河原線 福音寺駅 徒歩 7分",2026-02-14T10:20:26.469392Z,train
1697,1,0.4621571600437164,0,2026-02-11T04:09:16.245847Z,0,19335,25.671,1/5,uncertain_or_low_confidence,彼らがわたしたちをからかっていた最中のことです。駅の近くの小さな丘の向こうから，わたしたちが修理した教会の偉大な日本人クリスチャン約200人が，「戦い進め」を歌いながらやって来たのです。彼らは下りて来て，たくさんのプレゼントを渡してくれました。そして彼らは線路に沿って並び，わたしたち�,2026-02-11T04:09:16.245873Z,train
3626,1,0.6159509619077047,0,2026-02-17T13:05:27.323802Z,0,19336,2.824,1/5,uncertain_or_low_confidence,第 24 号 タイトル スペイン史研究 第 24 号 菊池信彦　フランシスコ・ピ・イ・マルガルのキューバ擁護論と歴史認識 内村俊太　16世紀カスティーリャにおける商業都市と王国議会――タホ川航行可能化（1581～1588年）をてがかりとして―― Número 24(diciembre 2010),2026-02-17T13:05:27.323824Z,train
3768,1,0.4915821353594462,1,2026-02-18T03:33:47.386164Z,0,19337,8.05,3/3,uncertain_or_low_confidence,イブから続く乳房という輪(和)を隠す女の罪は創造主に裁かれる。アダムから続く信仰(ち○こ)を隠す男の罪も裁かれる。羊飼いよ。もう羊毛売買いによる罪の衣で金儲けは諦めよ。創造主は激怒している。,2026-02-18T03:33:47.386182Z,train
2959,1,0.4156410098075866,1,2026-02-15T01:57:55.442900Z,0,19338,9.353,1/5,uncertain_or_low_confidence,>>233 ＞最初は信じていたけれども、途中で信じられなくなった場合、 だから信仰の友と互いに支え合い確認するために教会へ行くの です。 ＞救いはどうなるのか 一度救われて「神の子」とされた事実は生涯永遠に 変わりません。しかしこの世に生きる限り日々の罪は 犯すのです。だから毎日神の前に出て悔い改めをして 御子イエス様の尊い血潮で洗い清めて頂くのです。 毎日お風呂に入り肉体の垢を洗い落とす如くに。休みます。,2026-02-15T01:57:55.442916Z,train
4907,1,0.6190466781457266,0,2026-02-22T14:04:59.813620Z,0,19339,3.039,1/5,uncertain_or_low_confidence,2019年9月8日 | アガペーTV（アガペーインターネット放送局） 投稿日: 2019年9月8日 2019年9月5日 「契約の再締結」　菅野直基（新宿復興教会 牧師） 聖書：出エジプト記　34：10～26（新改訳2017） “「契約の再締結」　菅野直基（新宿復興教会 牧師）” の続きを読む,2026-02-22T14:04:59.813641Z,train
