text,method,group_id,hate_speech,christianity_related,annotation_id,annotator,average_prob,created_at,id,lead_time,model_votes,sampling_strategy_tag,updated_at
信...！仰が人？！を殺すとき: でじたる異言ノ...ォト 、«。？ ななこSOS 3 | トップページ | 月迷宮 恋月姫人形展 » ht！tp？://app·.co？colog-nift？y.、com/t/...trackback/11321/4、129618 この記事へのトラックバック一覧、です： 信仰が人を！殺すとき:,AEDA_Only,14.0,1,0,947,1,0.4854166805744171,2026-02-03T00:52:12.918176Z,19264,14.835,3/3,uncertain_or_low_confidence,2026-02-03T00:52:12.918191Z
高慢と謙遜: ケパのメッセージ « 神は生きておられる | トップページ | 神の言葉で戦う » 投稿者 ケパ 日時 2013年9月22日 (日) 信仰 | 固定リンク この記事へのトラックバック一覧です： 高慢と謙遜:,original,15.0,0,1,1549,1,0.4084957937399546,2026-02-10T14:39:33.446075Z,19277,30.221,2/4,uncertain_or_low_confidence,2026-02-10T14:39:33.446093Z
誇りと謙遜：ケパのメッセージ« 神は生きておられる | トップページ | 神の言葉と共に戦う »投稿者：ケパ投稿日：2013年9月22日（日）信仰 | 固定リンクトラックバックURL: 誇りと謙遜：,BT_DeepL_EN,15.0,0,1,1549,1,0.4084957937399546,2026-02-10T14:39:33.446075Z,19277,30.221,2/4,uncertain_or_low_confidence,2026-02-10T14:39:33.446093Z
誇りと謙...遜：ケパのメッセージ« 神は生きてお·られる | ト·ップ？ページ | 神の？言葉と共に戦う »·投稿者：ケパ投？稿日：201...3年9月22日！（。日）信仰 | 固定リンクト、ラックバックURL: ·誇·り。と謙遜：,BT_DeepL_EN_AEDA,15.0,0,1,1549,1,0.4084957937399546,2026-02-10T14:39:33.446075Z,19277,30.221,2/4,uncertain_or_low_confidence,2026-02-10T14:39:33.446093Z
高慢と謙遜: ケ...パのメッセージ « 神·は生きておられる | トップページ ·| 神。の言、葉で戦う ？» 投稿者 ケパ 日。時 2013年9月22日？ (日) ·。信仰！ | 固定リンク この記事へのトラックバック一覧です： 高慢と謙遜:,AEDA_Only,15.0,0,1,1549,1,0.4084957937399546,2026-02-10T14:39:33.446075Z,19277,30.221,2/4,uncertain_or_low_confidence,2026-02-10T14:39:33.446093Z
信仰全能神全能神教会東方閃電神の心神の言葉終わりの日 前の記事:終わりの日のキリストの語られる言葉 「神の働き、神の性質、そして神自身 ２」 その４ パート２ 次の記事:終わりの日のキリストだけが人に永遠のいのちの道を与えられる 『聖書について（三）』,original,16.0,0,1,1857,1,0.4558386007944743,2026-02-11T14:17:19.255587Z,19286,4.128,2/4,uncertain_or_low_confidence,2026-02-11T14:17:19.255613Z
全能神への信仰　全能神教会　東方閃電神の心　神の言葉　終わりの日前の記事：終わりの日のキリストが語られた言葉「神の働き、神の性質、そして神ご自身 2」第4部　第2節次の記事：終わりの日のキリストだけが人に永遠の命への道を与えることができる「聖書について（III）」,BT_DeepL_EN,16.0,0,1,1857,1,0.4558386007944743,2026-02-11T14:17:19.255587Z,19286,4.128,2/4,uncertain_or_low_confidence,2026-02-11T14:17:19.255613Z
全能神。への信仰　全能神教会　東方閃電神。の心　神の言葉。　終わりの日前の記事：終わりの日のキ！リストが語·られた言·、葉「神の働き、神の？性質、そし··て神ご？自身 2」第4部　第2節次の記事：終わりの、日のキリストだけが人に永遠の命への道を与えることができる「聖·書について（III）...」,BT_DeepL_EN_AEDA,16.0,0,1,1857,1,0.4558386007944743,2026-02-11T14:17:19.255587Z,19286,4.128,2/4,uncertain_or_low_confidence,2026-02-11T14:17:19.255613Z
信仰全能神全能神教会東...方閃電神の心神の言葉終...わりの日 、前の記事:終·わりの日のキリス。トの語られる言葉 「神の働き、神の...性質、そして神自身· ２」 その４ パート２、 次！の記事:、終わり。の日のキリスト...だけが人に永遠のいのちの道を与えられる 『聖書について（三）』,AEDA_Only,16.0,0,1,1857,1,0.4558386007944743,2026-02-11T14:17:19.255587Z,19286,4.128,2/4,uncertain_or_low_confidence,2026-02-11T14:17:19.255613Z
2014年5月1日祈祷会（エズラ記7章、律法学者エズラの帰還） - 日本バプテスト連盟　篠崎キリスト教会,original,17.0,0,1,960,1,0.5786627233028412,2026-02-03T00:53:28.079123Z,19295,5.396,0/6,uncertain_or_low_confidence,2026-02-03T00:53:28.079141Z
2014年5月1日 祈祷会（エズラ記7章、書記エズラの帰還） - 日本バプテスト連盟 篠崎キリスト教会,BT_DeepL_EN,17.0,0,1,960,1,0.5786627233028412,2026-02-03T00:53:28.079123Z,19295,5.396,0/6,uncertain_or_low_confidence,2026-02-03T00:53:28.079141Z
2014年！5月1日... 祈祷会（エズラ記7章、書記エズラ、の帰還） - 日本·バプテスト連盟 篠·崎...キリ？スト教、会,BT_DeepL_EN_AEDA,17.0,0,1,960,1,0.5786627233028412,2026-02-03T00:53:28.079123Z,19295,5.396,0/6,uncertain_or_low_confidence,2026-02-03T00:53:28.079141Z
2014年！5月1日祈祷？会（エズラ記7章、律法学者エズラの帰、。還） - 日本バプテスト、連盟　篠崎キリスト。教会,AEDA_Only,17.0,0,1,960,1,0.5786627233028412,2026-02-03T00:53:28.079123Z,19295,5.396,0/6,uncertain_or_low_confidence,2026-02-03T00:53:28.079141Z
おはようございます。 聖書日課の箇所です。 https://seseragi-sc....f%e6%9b%9c%e6%97%a5/ 修道の一日、 父なる神と子なるキリストと聖霊の祝福が、 皆様に豊かにございますように。,original,18.0,0,1,5247,1,0.4677162071069081,2026-02-24T14:01:36.039895Z,19308,2.79,1/5,uncertain_or_low_confidence,2026-02-24T14:01:36.039937Z
おはようございます。本日の聖書朗読箇所：https://seseragi-sc....f%e6%9b%9c%e6%97%a5/父なる神、御子キリスト、聖霊の祝福が、この修道院の一日を通して皆様に豊かに注がれますように。,BT_DeepL_EN,18.0,0,1,5247,1,0.4677162071069081,2026-02-24T14:01:36.039895Z,19308,2.79,1/5,uncertain_or_low_confidence,2026-02-24T14:01:36.039937Z
おはよう、ございま！す。本日の聖書朗読箇所：？http？s...·://s！eseragi-sc....f%e6%9b？%·9c%e6%97%a5/父なる、神、御子キリス·ト、聖霊の祝福が、この？修道院！·の一...日を通して皆。様。に豊かに注がれますように。,BT_DeepL_EN_AEDA,18.0,0,1,5247,1,0.4677162071069081,2026-02-24T14:01:36.039895Z,19308,2.79,1/5,uncertain_or_low_confidence,2026-02-24T14:01:36.039937Z
お！はようございます。 ·聖書...日！、？課？の！箇所です。 https://s·eseragi-sc....f%e？6%9b%9c！%e6%97%a5/ ·修道の一日、 父なる神と子なるキリストと聖霊の？祝？？福が、 皆様に、豊かにござい？ますように。,AEDA_Only,18.0,0,1,5247,1,0.4677162071069081,2026-02-24T14:01:36.039895Z,19308,2.79,1/5,uncertain_or_low_confidence,2026-02-24T14:01:36.039937Z
＜ルカ4章＞神の霊の働きを抜きには、聖書はわからない – 生きる喜びを見つけよう 投稿日：2019年5月4日	更新日： 2019年7月16日 ルカによる福音書4章を読んでの黙想 →ルカ5章へ ルカによる福音書10章を読んでの黙想 七十二人を派遣する 1その後、主はほかに七十二人を任命し、御自分が行くつもりのすべての町や村に二人ずつ先に遣わされた。 2そして、彼らに言われた。「収穫は多いが、 … 祈りについて学ぶ２「詩編の祈りについて」 1ビュー,original,19.0,0,1,5169,1,0.4587500691413879,2026-02-24T13:29:17.050030Z,19309,29.672,1/5,uncertain_or_low_confidence,2026-02-24T13:29:17.050042Z
＜ルカによる福音書4章＞ 神の御霊が働かなければ、聖書は理解できない――生きる喜びを見出そう投稿日: 2019年5月4日更新日: 2019年7月16日ルカによる福音書4章の黙想 → ルカによる福音書5章へルカによる福音書10章の黙想: 七十人を遣わす 1 その後、主は七十人を選んで、二人ずつ組にして、ご自身が訪れようとしていた町々や場所へ、ご自身に先立って遣わされた。 2 そして彼らに言われた。「収穫は多いが、働き手が少ない。だから、主の畑を耕すために、主がふさわしいと思う者を送ってほしい。」,BT_DeepL_EN,19.0,0,1,5169,1,0.4587500691413879,2026-02-24T13:29:17.050030Z,19309,29.672,1/5,uncertain_or_low_confidence,2026-02-24T13:29:17.050042Z
＜ルカによる、福音書4章＞ 神。··の御霊が働かなけ！れば、·聖書は理解できない――生きる喜びを見出そう投稿日: 2019年5月4日更新日: 2019...年7月16？日ルカによる...福音書4章の黙想 →。 ル...カによる？...福！音書5章へルカによる福音書10章の黙想: 七十人を。遣わす 1 その後、主は七...十人を選んで、二人ずつ組にして、ご自身が訪れ！ようとしていた町々や場所へ、ご自身に先·立って遣わされた。 ！2 そして彼らに言われ、た。「収穫は多·いが？、働。き手！が少な。·い。だから、主の畑を耕すために、主がふさわし。いと、思う者を送ってほしい。」,BT_DeepL_EN_AEDA,19.0,0,1,5169,1,0.4587500691413879,2026-02-24T13:29:17.050030Z,19309,29.672,1/5,uncertain_or_low_confidence,2026-02-24T13:29:17.050042Z
＜ルカ·！4章＞神の霊の働きを抜きには、聖書はわからない – 生？きる喜びを見つけよ·う 投稿日：20、19年。5月4日	更新日： 2...019年7月16日 ルカによる福音書4章を！読んでの黙想 →ルカ5。章へ ルカによる福音書10章を読んでの黙想 七！十二、人を派遣する 1その後？、主はほか、に七十二人を、...任命？し、御自、分が行くつもりのすべての町や村に二人ずつ先に？遣わされた。。 2、そして·、彼らに言われた。「収？穫は多い...が。·、 ...… 祈！りについて学？ぶ２「詩編の祈りについ...て」 1ビュー,AEDA_Only,19.0,0,1,5169,1,0.4587500691413879,2026-02-24T13:29:17.050030Z,19309,29.672,1/5,uncertain_or_low_confidence,2026-02-24T13:29:17.050042Z
聖書研究 | オーラブログ・ジャパン（スピリチュアル・アーツ・インスティトゥート日本オフィシャルブログ）,original,20.0,0,1,945,1,0.5878410140673319,2026-02-03T00:51:54.259544Z,19322,3.961,0/6,uncertain_or_low_confidence,2026-02-03T00:51:54.259559Z
聖書研究 | オーラブログジャパン（スピリチュアルアーツインスティテュートジャパン公式ブログ）,BT_DeepL_EN,20.0,0,1,945,1,0.5878410140673319,2026-02-03T00:51:54.259544Z,19322,3.961,0/6,uncertain_or_low_confidence,2026-02-03T00:51:54.259559Z
聖書研究 | ！オーラブログジャパン（·スピリチュアルアーツインステ·ィテュー·トジャパ！ン公式ブログ）,BT_DeepL_EN_AEDA,20.0,0,1,945,1,0.5878410140673319,2026-02-03T00:51:54.259544Z,19322,3.961,0/6,uncertain_or_low_confidence,2026-02-03T00:51:54.259559Z
聖書研究 | オーラブロ·グ・ジャパン（スピリチュアル・アーツ・インステ？ィ...ト、ゥー？ト日本オフィシ。ャルブログ）,AEDA_Only,20.0,0,1,945,1,0.5878410140673319,2026-02-03T00:51:54.259544Z,19322,3.961,0/6,uncertain_or_low_confidence,2026-02-03T00:51:54.259559Z
"旧約聖書に挑戦④洪水の物語とノアの箱舟 | 旅スペイン.コム＜旅とアートとグルメ　ビバ・エスパーニャ＞ カテゴリー: 旧約聖書に挑戦④洪水の物語とノアの箱舟 投稿者 大森由美投稿日: 2019年9月23日 2019年10月6日 カテゴリー 旧約聖書, 旧約聖書に挑戦④洪水の物語とノアの箱舟タグ 旧約聖書、創世記、洪水、ノアの箱舟",original,21.0,0,1,1073,1,0.4666921397050221,2026-02-03T03:07:24.749042Z,19325,6.989,1/5,uncertain_or_low_confidence,2026-02-03T03:07:24.749082Z
"旧約聖書に挑む ④ 大洪水とノアの箱舟 | TravelSpain.com <旅行、芸術、グルメ - ビバ・エスパーニャ！> カテゴリー: 旧約聖書に挑む ④ 大洪水とノアの箱舟 投稿者: 大森由美 投稿日: 2019年9月23日 2019年10月6日 カテゴリー: 旧約聖書, 旧約聖書に挑む ④ 大洪水とノアの箱舟 タグ: 旧約聖書, 創世記, 大洪水, ノアの箱舟",BT_DeepL_EN,21.0,0,1,1073,1,0.4666921397050221,2026-02-03T03:07:24.749042Z,19325,6.989,1/5,uncertain_or_low_confidence,2026-02-03T03:07:24.749082Z
"...旧約、聖書に挑む ④ 大洪水とノアの箱舟 ！| TravelSpain.·c？om <旅行、芸術、グルメ - ビバ・エスパーニャ！> カテゴリー: 旧·約聖書に挑む ④ 大洪、水とノアの箱舟 投！！稿者: 大森由美 投稿。日: 201、9！年9月...23日 2019年10月6日 カテゴリー: 旧約聖書,！ 旧約聖...書に挑む ④ 大洪水とノアの箱舟 タグ、: 旧約聖書,... 創世記, 大洪、！水, ノアの箱舟",BT_DeepL_EN_AEDA,21.0,0,1,1073,1,0.4666921397050221,2026-02-03T03:07:24.749042Z,19325,6.989,1/5,uncertain_or_low_confidence,2026-02-03T03:07:24.749082Z
"旧約聖書に挑戦、④洪水、の物語とノアの箱舟 | 旅スペイン.コム＜旅とア？ートとグルメ　ビバ・エスパーニャ＞ カテゴリー: 。...旧、約？...聖書に挑戦。④洪水の物語とノアの箱舟 投稿者... 大森由美投稿日: 。2019年9月23·日 2019...年10月6...日 カ、テゴリー 旧約聖書, ...旧約聖書、に挑戦、④洪·水の物語とノアの！箱舟。タグ 旧約聖書、創...、世記、洪？水、ノアの·箱舟",AEDA_Only,21.0,0,1,1073,1,0.4666921397050221,2026-02-03T03:07:24.749042Z,19325,6.989,1/5,uncertain_or_low_confidence,2026-02-03T03:07:24.749082Z
イブから続く乳房という輪(和)を隠す女の罪は創造主に裁かれる。アダムから続く信仰(ち○こ)を隠す男の罪も裁かれる。羊飼いよ。もう羊毛売買いによる罪の衣で金儲けは諦めよ。創造主は激怒している。,original,22.0,0,1,3768,1,0.4915821353594462,2026-02-18T03:33:47.386164Z,19337,8.05,3/3,uncertain_or_low_confidence,2026-02-18T03:33:47.386182Z
乳房——調和の円環——を隠す女たちの罪は、エバより受け継がれたものとして創造主により裁かれる。信仰——男根——を隠す男たちの罪もまた、アダムより受け継がれたものとして裁かれる。羊飼いよ！罪深い羊毛商売の衣類で利益を得ることをやめよ。創造主は激怒している。,BT_DeepL_EN,22.0,0,1,3768,1,0.4915821353594462,2026-02-18T03:33:47.386164Z,19337,8.05,3/3,uncertain_or_low_confidence,2026-02-18T03:33:47.386182Z
