doc_id,topic,lang,text_preview,bias_harm,bias_fairness,bias_loyalty,bias_authority,bias_sanctity,bias_realistic_threat,bias_symbolic_threat
123,20,zh,神父笑话主要问题是现实中现在还是会发生而且细节过于离谱，以及神父相较于修女地位和权比重过大，相比起修女就过于微不足道了。,0.196564,0.19973,0.119062,0.13803,0.188395,-0.021905,-0.070591
124,2,zh,只要罗马那帮高层还死抱着“教会无权任命女性”这种陈词滥调，连信徒自己内部提一嘴都不行，那女人当神父这事儿就甭想了，还谈什么狗屁的沟通和合一，只会把路越走越窄。整,0.193141,0.205058,0.143697,0.129841,0.188639,-0.007289,-0.015058
125,12,zh,脑子清楚点，这里说的“罪”是“婚姻无效”都没搞定就跟人同居，跟离不离婚是两码事。教会罚谁了？耶稣自己说的，离婚再婚是违背天主圣意的。别再抓着“离婚罪”不放了，根,0.145116,0.158406,0.087429,0.085816,0.123072,-0.006551,-0.042248
126,13,zh,那帮教会学校，天天都在给孩子洗脑些什么玩意儿？,0.164558,0.159897,0.107563,0.116752,0.152643,-0.030897,-0.075681
127,3,zh,我说的就是七八十年代那会儿，教会里藏污纳垢，专出恋童癖那档子事。现在倒好，多亏了那帮媒体和娱乐圈的戏子，这点破事儿的底线早就没了。美国那帮挂名的教徒，一大半嘴上,0.193942,0.181423,0.090393,0.120373,0.164774,-0.031112,-0.056461
128,10,zh,"呵呵，同一本经，十个人能读出十一个意思来。

拉倒吧，当初写那玩意儿的几个人自己都对不上号。

也别光说现在的教皇爱搅混水，他们那祖师爷耶稣自己就是个中",0.181346,0.181703,0.102422,0.118196,0.179077,0.008678,-0.062987
129,7,zh,"炒个冷饭：
你要是发现你信的那个“神”，正好也恨所有你讨厌的人，那你拜的根本就不是神，是你自己内心的阴暗投射罢了。
瞧瞧这位虔诚的“教徒”，浑身都洋溢着《新",0.15868,0.172434,0.081354,0.08487,0.160498,-0.005583,-0.079432
130,2,zh,"楼上这点说得太对了。耶稣是玛利亚和圣灵的孩子，压根没男人什么事儿。

玛利亚是拿自己的血肉，造出了耶稣的血肉。

我就奇了怪了，上帝明明给了女人这种“化",0.178189,0.187614,0.124544,0.13294,0.188015,0.019746,-0.025102
131,43,zh,科举就是最大的“传教士”,0.218993,0.213473,0.159015,0.194277,0.202675,-0.044016,-0.023845
132,12,zh,"“圣保罗没说过信徒之间可以离婚再婚。”

对啊，可他也从没说过一个受了洗的就能跟不信主的原配离婚再娶啊？结果呢？你们那个所谓“伯多禄特权”不就是干这个的？这",0.178584,0.178471,0.077167,0.10703,0.161495,0.005369,-0.071832
133,21,zh,"开什么玩笑！我以前待的那个教会，思想就特别开放。每个礼拜天教堂里都挤得水泄不通，大家就是想听牧师讲道，那种能真正挑战我们、让我们为基督作见证的道。

不知道",0.205507,0.209236,0.127731,0.116523,0.186586,-0.021161,-0.040762
134,9,zh,你先搞清楚，按你们的设定，耶稣也是个百分百的人，不只是神披了个马甲。,0.167222,0.165767,0.106457,0.121352,0.175226,0.015968,-0.012665
135,15,zh,当然是，梵蒂冈不可能承认的 网上传的那个是谣言，其实是跟一个英国传教士辩的,0.151334,0.170542,0.093662,0.10589,0.163464,0.002095,-0.050741
136,10,zh,但凡多翻两页圣经，也不至于说出这么没脑子的话。,0.166312,0.163706,0.095704,0.105139,0.149891,-0.025671,-0.082091
137,7,zh,可不是么。上帝真要有本事把什么饼和酒变成血肉，那他妈怎么就不管管人间这些破事呢？新闻上这种傻逼事儿还见得少吗？“大地震把我房子都震塌了，但我一祷告，上帝就保佑了,0.178815,0.190213,0.105455,0.104962,0.167979,0.00734,-0.068671
138,9,zh,耶稣是想帮忙的，但是奶粉从他手里漏完了,0.171606,0.171827,0.098661,0.101885,0.145996,-0.021131,-0.049496
139,35,zh,"耶稣会让你们为了赚钱就赶走穷人病人？我就呵呵了。

现在这帮打着基督旗号的，跟搞钱的传销组织还有什么区别？

我看他们拜的不是上帝，是财神爷吧。",0.16759,0.158834,0.081592,0.105163,0.141302,-0.058507,-0.086867
140,13,zh,"你脑子是不是进水了？

天天哭着喊着说基督教在国内被打压，怎么不说满大街的教堂是谁给批的地？你对这个屁都不放一个，扭头看见穆斯林学生在学校祷告就急了？
",0.134181,0.133722,0.071017,0.075372,0.136456,-0.052515,-0.056113
141,10,zh,没看到?圣经?上有这段记录啊！不过道理是对的！,0.161681,0.175419,0.102021,0.116818,0.154699,-0.006473,-0.037661
142,14,zh,"看你这意思，是想在国内也搞个政教合一，建个太平天国呗？还得是你家那套“基督教”说了算？
呵，我们老天爷可比你家上帝开明多了，至少祂老人家懂什么叫求同存异，知道",0.196261,0.197142,0.135947,0.13631,0.193553,0.009342,-0.013201
143,34,zh,"关于密苏里州那个教会拿政府拨款修操场的事：

这下好了，钱怎么花，操场安全标准怎么定，都得听政府的了。
那些教会办的医院和大学对此最清楚不过了：拿了国家的",0.197942,0.201119,0.136892,0.137828,0.161264,0.004656,-0.01777
144,26,zh,从教堂出来，看见圆脸盘儿的男性都象神父?,0.188466,0.17731,0.126198,0.151407,0.185502,-0.006427,-0.039197
145,27,zh,Chuck，你这论点啊，我作为个生意人，从自由市场的角度看，有一半我能理解。要是我开了家店，街对面那新来的敢这么侮辱、拒待我们的街坊邻居，我巴不得全城的人都知道,0.151416,0.15384,0.075585,0.065248,0.127013,-0.026763,-0.053962
146,34,zh,"天主教会早该从政府身上断奶了。彻底断干净！
不光是别再帮政府搞那些白左圣母的玩意儿。
还有那些减税免税的特权，都得给我停了。

这么搞，教区里那帮坐办公",0.202134,0.196462,0.119495,0.127195,0.177996,-0.032315,-0.030459
147,35,zh,"也就过了俩月，奥巴马就跑去一个什么“扶贫峰会”的论坛上站台，跟那帮学者嘉宾，天天把“最小的弟兄”挂在嘴边，言下之意就是政府必须得管穷人。

简直是偷换概念！",0.198875,0.18273,0.125024,0.14744,0.171392,-0.024669,-0.02114
148,22,zh,圣母会牺牲自己拯救他人，而且不损害他人利益，圣母婊也会牺牲自己拯救他人 但是会绑架所有人一起来成全自己的名声，更甚一点是直接牺牲他人来成全自己,0.167524,0.174478,0.093934,0.105908,0.168725,0.006257,-0.060373
149,12,zh,"耶稣能是普通人吗？搞清楚，人家是神唯一的儿子，说的话当然是绝对真理，完美无瑕的。

我承认，那些守独身的也能有大智慧，就算谈情说爱也能头头是道。但前提是他们",0.187684,0.208658,0.115594,0.12309,0.20038,0.056482,-0.036115
150,40,zh,"笑死，你们这教那教的自己都快打出狗脑子了，还好意思说世界乱？

天天搁那儿自我感动，什么心掉进泪水沟里，什么耶稣为耶路撒冷哭泣……我看耶稣要是知道你们现在拿",0.173754,0.157747,0.089102,0.090397,0.155594,0.001806,-0.100087
151,9,zh,耶稣要是知道后人把他定位成三位一体的神中的一位格。。。 他自己会不会都吓一大跳？,0.161707,0.172179,0.108344,0.126677,0.180028,-0.003191,-0.02097
152,1,zh,"“蒙特利尔人比任何人都清楚，我们的多样性就是我们的力量，这次弥撒就是证明。”特鲁多在那个历史悠久的教堂里对集会者说。

------

哟，小土豆还是个",0.178878,0.188865,0.12123,0.11566,0.181145,0.003185,0.011723
153,7,zh,"《圣经》这书，早就被人贴错了标签，说它纯粹是本“宗教”书。瞎扯。

这玩意儿就是本历史书、民间智慧、老话俗语的大杂烩，结果被后来的“宗教”给绑架利用了。最早",0.190234,0.188902,0.112679,0.128362,0.188898,0.003769,-0.047102
154,1,zh,"国内那帮基督徒，一窝蜂地去捧川普。
这下成分不用我多说了吧。",0.202991,0.195867,0.131281,0.128476,0.182793,-0.028696,-0.028196
155,14,zh,这话确实在理。但现实是，教会作为一个在国家注册的组织，它首先就得遵守这个国家的法律。宪法白纸黑字写着保障宗教信仰自由，潜台词就是你不能把自己的信仰强加给别人，搞,0.189389,0.200539,0.12678,0.125865,0.187594,0.011751,-0.03043
156,26,zh,教皇，��的�。,0.142122,0.164784,0.095449,0.123948,0.143124,0.002415,-0.01232
157,30,zh,教廷的是天主教，神父是新教独有的。。。。,0.19077,0.19617,0.125425,0.163836,0.204919,-0.01094,-0.01748
158,22,zh,而圣母婊是躲在众人身后装可怜耍嘴上功夫，实际一份力也不出，反而要求别人付出，自己待在后方享受，还要把自己放在道德制高点对别人指指点点，然后自我感动。,0.179096,0.170852,0.097249,0.106886,0.159643,-0.015419,-0.058693
159,6,zh,"这篇报道真是神了！！！吹爆作者和媒体！
信息量巨大，我得再刷几遍才能完全消化。
看到还有人这么有良心、有勇气去揭露这些，我真是直接看哭了！有你们在，人性就还",0.139636,0.149481,0.084545,0.096331,0.141706,-0.029689,-0.046717
160,18,zh,唉，可惜啊，很多人不像您这样是信仰的标杆。他们就喜欢断章取义，把咱们德高望重的大主教抹黑成一个傲慢自私、毫无爱心的人。好像光看他那一身华丽的法袍，还不足以证明他,0.169466,0.185095,0.102731,0.117603,0.184465,0.011264,-0.042564
161,12,zh,"如果一方利用神父或牧师的属灵权威来说亲，造成了属灵权威的胁迫，这桩婚姻也应该是无效的，牧师，神父 常应该警惕防止好心办坏事。
不要产生一种误解，认为用任何手段",0.14905,0.161539,0.106001,0.112385,0.154147,0.00191,-0.048518
162,2,zh,这标题也够误导人的……一看就让我想起了我们堂区新来的那个神父，商科出身，读神学院前是搞商业的。他现在正把教区当公司搞，给教堂换个logo、搞个公众号，还到处“营,0.17502,0.175946,0.121529,0.133731,0.176739,-0.020961,-0.043922
163,9,zh,不止，耶稣背后还有一个庄子,0.175903,0.171097,0.112752,0.136835,0.177471,-0.035481,-0.02651
164,3,zh,你这逻辑真是绝了。拿着一千年前的旧账，硬要扣在一帮才几十年的传销式教会头上。全世界那么多暴力受害者，LGBT那点破事才占百分之几？再说了，就为了一小撮害群之马的,0.147203,0.170671,0.08641,0.095502,0.141933,-0.044479,-0.054675
165,17,zh,"哦…来了来了，扣帽子这招。说我“没有爱心”，就是为了逃避那个真正的问题吧？那个关于如何活出基督徒的生命，活得丰盛、喜乐，甚至能吸引别人的问题。

你这套脆弱",0.15395,0.151178,0.10528,0.086587,0.139062,0.004002,-0.018171
166,12,zh,"天主对通奸和离婚的旨意变过吗？我们对教义的理解变过吗？都没有。那凭什么教会要改规矩？

要我说，变的是现在的人，他们对婚姻的理解早就歪了，结婚的动机也乱七八",0.170164,0.197686,0.109613,0.102332,0.164598,-0.010425,-0.048909
167,38,zh,砍得好，当年的基督教跟邪教没啥区别,0.156557,0.184583,0.094665,0.110389,0.168509,-0.030742,-0.059238
168,4,zh,达芬奇创作最后的晚餐时，需要人物模特。他在教堂中找到了理想的基督模特，爱、温和、无辜和怜悯。但他始终没有找到犹大的特，终于二十多年后在监狱看到一个囚犯，有犹大的,0.19768,0.209005,0.111585,0.128752,0.188198,-0.008146,-0.035627
169,44,zh,"乐了，教会总算要清理门户了。那帮老顽固非要跟教宗撕破脸，正好。

教宗就拿他们杀鸡儆猴，明摆着告诉所有红衣主教：都给我老老实实当个牧羊人，少在那儿搞宫斗、玩",0.178056,0.200217,0.107434,0.121178,0.163255,-0.018175,-0.048818
170,4,zh,OMG，耶稣？ //@8090情感专线:请用心仔细看看，如果你看见了上帝，请转发。。。,0.153932,0.150513,0.098735,0.108346,0.144728,0.003161,-0.030914
171,4,zh,这是上帝的神来一笔？！,0.170435,0.183085,0.125095,0.134113,0.167833,-0.007306,-0.019755
172,34,zh,"你这套说辞我听得耳朵都起茧了，而且错得离谱。

我就是干会计的，教会里很多账和项目我也都义务帮忙弄过。我明明白白告诉你，用来做正经事儿的钱，何止25%？多得",0.1933,0.167459,0.120574,0.129351,0.157926,-0.001551,-0.04252
173,4,zh,你俩在干啥！ //@任志强:那地方的金上帝不认识你吧。  //@潘石屹:上帝指引着我，保护着我。  //@任志强:去天堂拜佛？小心迷路回不来了。,0.183961,0.174322,0.122939,0.129963,0.172346,0.002934,-0.035102
174,4,zh,上帝为了创造女人，给了男人一个伊甸园，取走他身上的一根肋骨造了女人，当男人失去女人，胸口就会好痛。后来，上帝为了创造基友，给了男人一本《葵花宝典》。,0.170332,0.183398,0.141246,0.13373,0.151027,-0.014756,-0.024161
175,2,zh,光看教宗那份文告的措辞和庄重程度，就足以让我确信《神职授任》(OS)是不可动摇的。这事儿给未来定了调，教宗说得明明白白：教会没有从基督那里获得任命女性为司铎的权,0.199045,0.200222,0.118092,0.146266,0.197524,-0.009025,-0.02294
176,12,zh,"国家法律跟你们教会那套规矩根本是两码事，你不会连这个都搞不清吧？

我真正的重点，你少揣着明白装糊涂了——你心里门儿清我说的没错。天主教会在离婚再婚上规矩最",0.183937,0.198733,0.120262,0.125819,0.175365,0.016453,-0.041043
177,10,zh,15楼的，你把我拉黑了就别回复我，你懂不懂论坛规矩啊！我懒得和你再扯了，单说一点，引用未经证实的个案作为教义依据，违背改革宗“惟独圣经”原则。你不要把人类传闻与,0.166607,0.174066,0.083961,0.101915,0.166296,-0.001674,-0.057065
178,2,zh,我看这贴还以为这个教有多男权呢，结果把新约贴出来就是也算极端男权，还是龟楠太多了,0.184926,0.205554,0.13834,0.141745,0.191842,-0.011209,-0.044632
179,43,zh,"支教老师就是儒教传教士，现代更是大力推送孔子学院
另外儒教主要是向皇帝诸侯传教
而道教则是有点化一说。不像基督教那样逮住一个传教一个，而是看谁顺眼传教给谁。",0.224548,0.198313,0.135377,0.190171,0.217767,-0.026934,-0.031045
